,airing_data_id,airing_data_aired_at_et,creative_data_id,brand_data_id,view_completion_data_rate_interruption,airing_data_spend_estimated,audience_data_impressions,brand_data_name
24578,190879988,2019-01-01T23:15:56-05:00,2028825,52005,2.62590041,8003.97,555783.0,Capital One (Credit Card)
24579,190879990,2019-01-01T23:16:12-05:00,1998420,21078,0.72070397,138.35,21059.0,Subway
24580,190879994,2019-01-01T22:52:27-05:00,1726105,20819,0.0,118.96,754.0,Progressive
24581,190880000,2019-01-01T23:16:13-05:00,2043867,19776,0.23040323,176.92,38695.0,Dairy Queen
24582,190880005,2019-01-01T23:16:15-05:00,1559957,19288,1.40191589,116.17,15196.0,Allstate
24583,190880006,2019-01-01T23:16:15-05:00,2038701,20038,0.82449989,1138.98,288035.0,GNC
24584,190880007,2019-01-01T23:16:15-05:00,1770432,33293,1.15940097,253.47,71899.0,Booking.com
24585,190880008,2019-01-01T23:16:16-05:00,2043287,21369,0.0,113.53,27273.0,Wendy's
24586,190880011,2019-01-01T22:10:12-05:00,1944293,30774,1.45079793,499.88,105563.0,Little Caesars Pizza
24587,190880012,2019-01-01T22:09:57-05:00,1899491,30343,1.00910192,499.88,109838.0,Theraflu
24588,190880013,2019-01-01T22:10:27-05:00,2040210,19918,0.99840252,499.88,106608.0,Expedia
24589,190880014,2019-01-01T22:10:42-05:00,2041814,20661,0.58169841,499.88,95170.0,Office Depot & OfficeMax
24590,190880015,2019-01-01T22:10:57-05:00,2028863,19570,2.38349762,999.76,108291.0,Capital One (Banking)
24591,190880017,2019-01-01T22:11:27-05:00,2043104,20006,1.23789984,999.76,1316.0,GEICO
24592,190880027,2019-01-01T22:19:30-05:00,2013229,20352,13.37579864,999.76,112619.0,Liberty Mutual
24593,190880029,2019-01-01T22:20:30-05:00,2041814,20661,0.91980072,499.88,98858.0,Office Depot & OfficeMax
24594,190880030,2019-01-01T22:21:00-05:00,1990517,21431,1.85949897,499.88,100459.0,Zicam
24595,190880032,2019-01-01T22:21:15-05:00,2041680,30484,0.57559916,499.88,110043.0,Taco Bell
24596,190880033,2019-01-01T22:22:00-05:00,1874558,21118,1.94220063,999.76,106017.0,TD Ameritrade
24597,190880036,2019-01-01T22:22:30-05:00,1666994,32138,0.57929963,999.76,105256.0,Northwestern Mutual
24598,190880039,2019-01-01T23:16:25-05:00,2043986,44835,1.31579995,4001.98,712654.0,Annie's
24599,190880041,2019-01-01T19:45:44-05:00,2043733,19536,1.23110012,1445.6,1199.0,Burger King
24600,190880044,2019-01-01T23:16:14-05:00,2044269,30672,0.67049856,361.98,75207.0,Applebee's
24601,190880045,2019-01-01T22:53:49-05:00,2025311,34903,1.5455,0.0,190018.0,XFINITY Home
24602,190880047,2019-01-01T23:16:27-05:00,1892529,31119,0.3545922,138.35,14142.0,Samuel Adams
24603,190880054,2019-01-01T23:16:15-05:00,1897834,21118,2.70480096,461.01,73212.0,TD Ameritrade
24604,190880055,2019-01-01T22:29:10-05:00,2041814,20661,12.77519858,499.88,94911.0,Office Depot & OfficeMax
24605,190880057,2019-01-01T22:29:54-05:00,1667961,20819,1.38160153,999.76,95163.0,Progressive
24606,190880061,2019-01-01T23:16:33-05:00,1944293,30774,0.80300057,1106.35,238702.0,Little Caesars Pizza
24607,190880066,2019-01-01T22:14:51-05:00,1864575,21011,2.67050072,280.62,72315.0,Sonic Drive-In
24608,190880075,2019-01-01T19:27:56-05:00,2044183,20443,1.75049635,139.53,105800.0,McDonald's
24609,190880080,2019-01-01T23:16:40-05:00,1879579,35228,0.98739948,4001.98,669754.0,Grubhub
24610,190880084,2019-01-01T23:16:42-05:00,2035972,19787,1.03809689,138.35,24377.0,Dave and Buster's
24611,190880085,2019-01-01T19:16:43-05:00,1864575,21011,0.30270434,226.11,39604.0,Sonic Drive-In
24612,190880086,2019-01-01T23:16:45-05:00,2043867,19776,0.58249757,253.47,41057.0,Dairy Queen
24613,190880096,2019-01-01T23:16:19-05:00,2039992,30821,4.27849832,1298.98,328629.0,Pillsbury
24614,190880098,2019-01-01T23:16:48-05:00,2041979,30481,2.4194002,414.44,110147.0,KFC
24615,190880104,2019-01-01T19:12:12-05:00,2035972,19787,0.35830011,1439.9,334715.0,Dave and Buster's
24616,190880106,2019-01-01T19:24:36-05:00,1864575,21011,0.7825,2116.94,203167.0,Sonic Drive-In
24617,190880107,2019-01-01T22:39:12-05:00,1937193,34010,2.0608993,999.76,111666.0,AutoNation
24618,190880108,2019-01-01T22:38:42-05:00,1848272,20819,13.61580008,999.76,93062.0,Progressive
24619,190880109,2019-01-01T22:39:57-05:00,1991191,35263,2.03370223,999.76,117209.0,Experian
24620,190880111,2019-01-01T22:40:42-05:00,1909831,19702,2.2953992,999.76,110988.0,Comcast/XFINITY
24621,190880112,2019-01-01T22:40:27-05:00,2009590,37350,0.8487013,749.82,111398.0,Sling
24622,190880115,2019-01-01T22:41:12-05:00,2013596,20352,0.90729839,999.76,110666.0,Liberty Mutual
24623,190880127,2019-01-01T23:16:55-05:00,1747982,31049,0.60470058,4001.98,660268.0,Ensure
24624,190880130,2019-01-01T23:16:55-05:00,2006175,21211,1.83639897,4470.87,528131.0,T-Mobile
24625,190880133,2019-01-01T22:51:01-05:00,2040210,19918,1.83569986,499.88,102092.0,Expedia
24626,190880134,2019-01-01T22:51:16-05:00,1955179,30774,1.3979021,499.88,101125.0,Little Caesars Pizza
24627,190880135,2019-01-01T22:51:31-05:00,1855329,19570,1.30620039,999.76,108996.0,Capital One (Banking)
24628,190880138,2019-01-01T19:22:24-05:00,1787539,30013,0.95129973,4030.49,626627.0,Aleve
24629,190880143,2019-01-01T23:16:41-05:00,1897804,20140,1.46079787,323.22,60137.0,Hilton Hotels Worldwide
24630,190880154,2019-01-01T23:16:58-05:00,2040210,19918,0.5675,176.92,61822.0,Expedia
24631,190880156,2019-01-01T23:16:44-05:00,2043481,30801,1.7204086,148.08,28203.0,Special K
24632,190880162,2019-01-01T23:16:46-05:00,1944476,30774,1.2934034,461.01,106597.0,Little Caesars Pizza
24633,190880163,2019-01-01T23:16:48-05:00,1954485,19906,1.29990093,978.74,198220.0,Esurance
24634,190880167,2019-01-01T23:17:01-05:00,1944653,30774,0.13679452,113.53,51053.0,Little Caesars Pizza
24635,190880168,2019-01-01T23:16:56-05:00,1954397,30804,0.32709994,492.51,196442.0,Domino's
24636,190880172,2019-01-01T23:16:44-05:00,2044064,30672,0.4394989,1138.98,306884.0,Applebee's
24637,190880178,2019-01-01T23:17:10-05:00,1645844,19680,0.66519957,4001.98,697993.0,Clorox
24638,190880179,2019-01-01T22:11:47-05:00,1708391,19680,0.79681275,38.2,13812.0,Clorox
24639,190880182,2019-01-01T22:12:02-05:00,1954397,30804,0.0,38.2,12399.0,Domino's
24640,190880183,2019-01-01T22:13:02-05:00,1929793,32644,0.40979508,57.3,761.0,Hulu
24641,190880191,2019-01-01T23:16:57-05:00,1977664,21328,1.38890435,276.7,23927.0,VISA
24642,190880200,2019-01-01T19:41:31-05:00,1927539,31582,1.32010047,8060.99,646583.0,LendingTree
24643,190880201,2019-01-01T23:17:13-05:00,1938167,32266,1.00189731,271.11,119986.0,Mucinex
24644,190880206,2019-01-01T23:17:00-05:00,2022393,21036,1.16740088,2277.96,205604.0,Sprint
24645,190880214,2019-01-01T23:16:33-05:00,2041153,21338,4.72029746,2597.96,316103.0,Volkswagen
24646,190880234,2019-01-01T19:35:17-05:00,2041814,20661,0.59579976,2351.83,267206.0,Office Depot & OfficeMax
24647,190880235,2019-01-01T19:36:17-05:00,2043733,19536,0.17690044,2351.83,3424.0,Burger King
24648,190880237,2019-01-01T23:17:10-05:00,2023754,30654,3.64900087,8941.75,512757.0,GMC
24649,190880248,2019-01-01T19:45:07-05:00,2043733,19536,3.51060132,913.28,735.0,Burger King
24650,190880255,2019-01-01T22:26:08-05:00,1899491,30343,0.0,38.2,17665.0,Theraflu
24651,190880256,2019-01-01T22:26:53-05:00,2013165,20352,0.3875969,76.4,9396.0,Liberty Mutual
24652,190880258,2019-01-01T22:26:23-05:00,2042801,30397,1.1765098,76.4,16789.0,Tide
24653,190880260,2019-01-01T23:17:13-05:00,2023754,30654,0.90810227,353.85,50565.0,GMC
24654,190880269,2019-01-01T23:17:31-05:00,1882130,30737,1.34450077,1138.98,282574.0,Nature Valley
24655,190880275,2019-01-01T19:42:04-05:00,2035972,19787,1.8674995,2351.83,387178.0,Dave and Buster's
24656,190880286,2019-01-01T22:42:02-05:00,1708391,19680,0.44247788,37.41,14895.0,Clorox
24657,190880288,2019-01-01T22:41:47-05:00,1954397,30804,2.16450216,37.41,13029.0,Domino's
24658,190880290,2019-01-01T22:42:17-05:00,2041781,32537,0.44641256,37.41,13033.0,Delsym
24659,190880291,2019-01-01T22:43:02-05:00,2045272,32644,0.885,56.11,9078.0,Hulu
24660,190880293,2019-01-01T22:49:44-05:00,1899491,30343,0.87718062,37.41,15765.0,Theraflu
24661,190880303,2019-01-01T19:53:18-05:00,2035972,19787,2.20860033,2351.83,377836.0,Dave and Buster's
24662,190880310,2019-01-01T23:17:26-05:00,1897804,20140,1.77229955,8003.97,711538.0,Hilton Hotels Worldwide
24663,190880314,2019-01-01T23:17:26-05:00,2026755,30214,5.18519753,1209.66,57251.0,Kia
24664,190880324,2019-01-01T22:55:35-05:00,2014329,19702,1.86920561,74.81,16652.0,Comcast/XFINITY
24665,190880330,2019-01-01T23:17:44-05:00,2046292,32225,0.43960352,74.04,27422.0,Cigna
24666,190880341,2019-01-01T23:17:49-05:00,2034793,21158,5.37971519,78.1,15598.0,The Home Depot
24667,190880345,2019-01-01T23:17:33-05:00,1769300,33293,1.36220124,978.74,213532.0,Booking.com
24668,190880346,2019-01-01T19:44:33-05:00,1909831,19702,1.63550234,364.29,3282.0,Comcast/XFINITY
24669,190880348,2019-01-01T19:45:19-05:00,1933085,30526,0.1176,182.14,5695.0,Gold Bond
24670,190880351,2019-01-01T23:17:41-05:00,2046112,19564,0.29040093,492.51,179755.0,Campbell's Soup
24671,190880354,2019-01-01T22:11:38-05:00,2042675,21338,0.59640159,295.17,46075.0,Volkswagen
24672,190880355,2019-01-01T22:12:08-05:00,1972467,21077,0.81799591,295.17,60381.0,Subaru
24673,190880356,2019-01-01T22:12:38-05:00,1897804,20140,2.07469854,295.17,58315.0,Hilton Hotels Worldwide
24674,190880357,2019-01-01T22:13:08-05:00,1954397,30804,0.62109959,147.59,33920.0,Domino's
24675,190880360,2019-01-01T22:13:38-05:00,2023754,30654,1.44929461,295.17,50903.0,GMC
24676,190880361,2019-01-01T22:18:48-05:00,2042946,19702,0.8308006,440.58,240.0,Comcast/XFINITY
24677,190880365,2019-01-01T23:17:39-05:00,1937975,20140,7.92790614,365.23,43344.0,Hilton Hotels Worldwide
24678,190880368,2019-01-01T23:17:56-05:00,2013025,20720,0.3863982,604.83,62916.0,Papa John's
24679,190880374,2019-01-01T22:24:26-05:00,2043116,20006,3.99239544,295.17,89.0,GEICO
24680,190880375,2019-01-01T22:24:55-05:00,1909831,19702,4.97019881,295.17,54201.0,Comcast/XFINITY
24681,190880376,2019-01-01T22:25:25-05:00,1874558,21118,0.21509677,295.17,57879.0,TD Ameritrade
24682,190880381,2019-01-01T23:17:59-05:00,2044156,30078,0.22030905,74.04,27435.0,Red Lobster
24683,190880383,2019-01-01T23:18:01-05:00,2042809,30535,1.6541015,791.06,190036.0,L'Oreal Paris Skin Care
24684,190880389,2019-01-01T22:36:00-05:00,1972467,21077,1.34870906,295.17,64577.0,Subaru
24685,190880393,2019-01-01T22:38:29-05:00,1855329,19570,1.39159046,295.17,39273.0,Capital One (Banking)
24686,190880394,2019-01-01T22:37:30-05:00,1954397,30804,0.59059055,147.59,56876.0,Domino's
24687,190880396,2019-01-01T23:18:03-05:00,1929056,31198,0.47750133,414.44,127649.0,eHarmony
24688,190880398,2019-01-01T22:41:33-05:00,2014329,19702,0.14749815,440.58,1358.0,Comcast/XFINITY
24689,190880403,2019-01-01T23:18:07-05:00,1984273,32488,4.5045045,27.04,15837.0,Airborne
24690,190880404,2019-01-01T23:18:09-05:00,2045953,30485,2.01610887,182.62,37935.0,Pedigree
24691,190880406,2019-01-01T22:50:14-05:00,1954397,30804,1.76469548,147.59,57609.0,Domino's
24692,190880407,2019-01-01T22:50:30-05:00,1921712,20140,1.8,295.17,57933.0,Hilton Hotels Worldwide
24693,190880408,2019-01-01T22:51:00-05:00,1892529,31119,0.40239437,147.59,38251.0,Samuel Adams
24694,190880410,2019-01-01T22:52:14-05:00,2023754,30654,1.02459016,295.17,48640.0,GMC
24695,190880413,2019-01-01T23:18:11-05:00,1794766,35263,0.44729712,604.83,110713.0,Experian
24696,190880417,2019-01-01T23:18:14-05:00,2043534,30658,1.0940919,74.04,24273.0,Centrum
24697,190880426,2019-01-01T23:18:19-05:00,1717492,30822,0.62759937,414.44,134196.0,Tostitos
24698,190880427,2019-01-01T19:07:09-05:00,2045402,20789,1.83069939,1029.37,228348.0,Planet Fitness
24699,190880434,2019-01-01T23:18:24-05:00,2041814,20661,0.0,182.62,36415.0,Office Depot & OfficeMax
24700,190880439,2019-01-01T22:43:37-05:00,2045148,30823,5.56009889,727.54,87584.0,One A Day
24701,190880442,2019-01-01T23:18:26-05:00,2013255,30078,0.66400266,161.61,64849.0,Red Lobster
24702,190880454,2019-01-01T23:18:30-05:00,2006175,21211,4.33249874,503.42,121828.0,T-Mobile
24703,190880456,2019-01-01T23:18:16-05:00,1944476,30774,2.0,193.42,28363.0,Little Caesars Pizza
24704,190880458,2019-01-01T23:18:31-05:00,2034119,21158,0.57670127,791.06,185988.0,The Home Depot
24705,190880459,2019-01-01T22:54:39-05:00,2044269,30672,1.52259951,1455.08,90890.0,Applebee's
24706,190880467,2019-01-01T22:07:39-05:00,2014217,21078,0.38240918,194.98,34772.0,Subway
24707,190880471,2019-01-01T23:18:19-05:00,2014075,19906,2.33331104,156.21,19470.0,Esurance
24708,190880477,2019-01-01T23:18:37-05:00,1667346,35112,0.95238095,27.04,16151.0,Benefiber
24709,190880478,2019-01-01T22:14:47-05:00,2043850,19536,5.76609555,194.98,28375.0,Burger King
24710,190880480,2019-01-01T23:18:40-05:00,2022653,19536,0.48169954,4470.87,532210.0,Burger King
24711,190880482,2019-01-01T23:18:41-05:00,2031724,20443,0.50339836,604.83,110555.0,McDonald's
24712,190880484,2019-01-01T23:18:46-05:00,2045953,30485,1.58099206,96.71,28363.0,Pedigree
24713,190880488,2019-01-01T23:18:34-05:00,1921376,30804,0.4672987,828.88,87852.0,Domino's
24714,190880489,2019-01-01T23:18:47-05:00,1442207,30526,0.33330079,1460.89,329687.0,Gold Bond
24715,190880496,2019-01-01T23:18:39-05:00,2029508,21036,0.85110638,365.23,28646.0,Sprint
24716,190880503,2019-01-01T23:18:45-05:00,2043104,20006,2.15,1006.84,164396.0,GEICO
24717,190880504,2019-01-01T23:19:01-05:00,1584630,30013,1.19521912,96.71,30276.0,Aleve
24718,190880505,2019-01-01T23:18:48-05:00,1944476,30774,1.29450567,245.0,47120.0,Little Caesars Pizza
24719,190880510,2019-01-01T23:18:52-05:00,2042801,30397,0.96621359,54.08,15937.0,Tide
24720,190880514,2019-01-01T22:54:43-05:00,2036459,31071,4.65120155,481.35,21862.0,Proactiv
24721,190880521,2019-01-01T23:19:14-05:00,2043867,19776,1.43310143,503.42,105581.0,Dairy Queen
24722,190880522,2019-01-01T23:18:59-05:00,2004389,21077,2.48540205,614.91,82446.0,Subaru
24723,190880524,2019-01-01T23:19:15-05:00,2045953,30485,8.56629964,104.51,63735.0,Pedigree
24724,190880525,2019-01-01T19:12:03-05:00,1663306,31050,1.6624993,2084.01,3492.0,PediaSure
24725,190880529,2019-01-01T23:19:24-05:00,2022653,19536,0.42189873,182.62,36337.0,Burger King
24726,190880532,2019-01-01T19:31:54-05:00,1957763,32266,0.66139914,1966.33,432812.0,Mucinex
24727,190880534,2019-01-01T23:19:26-05:00,1720216,21058,0.37260031,4470.87,565305.0,State Farm
24728,190880536,2019-01-01T23:19:12-05:00,2036090,30353,0.9310987,1209.66,65540.0,Mountain Dew
24729,190880541,2019-01-01T23:19:30-05:00,1823977,20433,0.96510193,503.42,111342.0,Match.com
24730,190880545,2019-01-01T23:19:16-05:00,2039401,52005,2.77781746,193.42,25088.0,Capital One (Credit Card)
24731,190880551,2019-01-01T23:19:19-05:00,1921712,20140,1.62869707,245.0,44769.0,Hilton Hotels Worldwide
24732,190880570,2019-01-01T23:19:44-05:00,1879487,30776,1.04560119,307.46,93875.0,Temptations Cat Treats
24733,190880571,2019-01-01T23:19:46-05:00,2035295,21301,1.58099206,96.71,29413.0,USAA
24734,190880574,2019-01-01T23:19:45-05:00,2043297,31049,1.23839876,104.51,58443.0,Ensure
24735,190880576,2019-01-01T22:45:36-05:00,1957763,32266,1.75259794,170.1,55736.0,Mucinex
24736,190880580,2019-01-01T23:19:49-05:00,2013101,20352,0.32889621,122.5,46443.0,Liberty Mutual
24737,190880589,2019-01-01T23:19:56-05:00,1828707,31616,0.43060078,4470.87,552057.0,Go-GURT
24738,190880594,2019-01-01T23:19:44-05:00,2042675,21338,3.8204996,2177.42,240988.0,Volkswagen
24739,190880596,2019-01-01T23:20:01-05:00,2013255,30078,0.40160643,96.71,21360.0,Red Lobster
24740,190880609,2019-01-01T23:19:52-05:00,2043091,20006,0.14180142,406.73,48787.0,GEICO
24741,190880613,2019-01-01T23:19:53-05:00,2044772,20006,5.2778,1205.79,151484.0,GEICO
24742,190880614,2019-01-01T22:43:49-05:00,1691727,30526,0.33389816,435.02,173592.0,Gold Bond
24743,190880615,2019-01-01T22:43:34-05:00,1933085,30526,2.7664998,435.02,176297.0,Gold Bond
24744,190880616,2019-01-01T22:44:04-05:00,2014329,19702,0.2089005,870.04,169320.0,Comcast/XFINITY
24745,190880617,2019-01-01T23:19:25-05:00,2041395,19638,2.93359999,372603.28,7413819.0,Chick-fil-A
24746,190880619,2019-01-01T23:19:25-05:00,2041395,19638,6.57609957,107868.31,4781020.0,Chick-fil-A
24747,190880620,2019-01-01T19:10:08-05:00,1896264,19693,0.36050034,2543.02,311840.0,Colgate
24748,190880622,2019-01-01T23:19:59-05:00,2013596,20352,1.65540256,614.91,57182.0,Liberty Mutual
24749,190880628,2019-01-01T23:20:17-05:00,1624622,32548,0.7581996,791.06,220984.0,Coricidin HBP
24750,190880629,2019-01-01T23:20:03-05:00,2022393,21036,0.32950577,245.0,31831.0,Sprint
24751,190880631,2019-01-01T23:20:23-05:00,2040958,19362,1.62980198,602.89,102815.0,Ashley HomeStore
24752,190880634,2019-01-01T23:20:04-05:00,1707855,30248,2.58939581,394.12,59418.0,Tylenol
24753,190880640,2019-01-01T23:20:20-05:00,2042675,21338,5.33849985,1268.01,201251.0,Volkswagen
24754,190880644,2019-01-01T19:08:07-05:00,2044156,30078,0.36850037,460.0,132000.0,Red Lobster
24755,190880646,2019-01-01T23:20:36-05:00,2045953,30485,4.68479922,1792.21,221923.0,Pedigree
24756,190880648,2019-01-01T19:45:37-05:00,1896264,19693,0.56750049,2543.02,391556.0,Colgate
24757,190880652,2019-01-01T23:20:41-05:00,1990527,19932,2.53680029,603.08,156995.0,Farmers Insurance
24758,190880659,2019-01-01T23:20:19-05:00,2033205,20443,0.75660354,394.12,59303.0,McDonald's
24759,190880660,2019-01-01T23:20:43-05:00,2034119,21158,0.0,36.65,12960.0,The Home Depot
24760,190880663,2019-01-01T19:21:17-05:00,2031724,20443,0.58730091,460.0,1985.0,McDonald's
24761,190880672,2019-01-01T19:17:42-05:00,2030471,19702,1.74360038,965.92,121352.0,Comcast/XFINITY
24762,190880687,2019-01-01T22:03:15-05:00,1674346,30312,2.85710145,14.05,2961.0,DiGiorno
24763,190880688,2019-01-01T22:03:30-05:00,1864575,21011,0.0,14.05,3093.0,Sonic Drive-In
24764,190880689,2019-01-01T22:03:45-05:00,1844541,21211,0.0,28.1,274.0,T-Mobile
24765,190880690,2019-01-01T22:04:15-05:00,2031482,33865,0.0,28.1,3457.0,ZipRecruiter
24766,190880694,2019-01-01T23:20:58-05:00,1998420,21078,7.5867004,985.09,186717.0,Subway
24767,190880695,2019-01-01T23:20:58-05:00,2040210,19918,0.0,36.65,14058.0,Expedia
24768,190880698,2019-01-01T19:39:30-05:00,2039010,30665,0.38950017,1146.66,18303.0,Nissan
24769,190880712,2019-01-01T19:34:36-05:00,2031724,20443,1.58729847,756.67,2149.0,McDonald's
24770,190880714,2019-01-01T23:20:50-05:00,2022393,21036,1.88440151,1268.01,186736.0,Sprint
24771,190880716,2019-01-01T19:46:02-05:00,2013229,20352,1.77740008,1146.66,122086.0,Liberty Mutual
24772,190880718,2019-01-01T19:47:01-05:00,2026924,20630,0.97589987,1146.66,9192.0,Infiniti
24773,190880721,2019-01-01T22:23:55-05:00,2039992,30821,0.54649938,2287.14,420474.0,Pillsbury
24774,190880724,2019-01-01T23:20:52-05:00,2013165,20352,12.83259781,334.88,25985.0,Liberty Mutual
24775,190880727,2019-01-01T23:20:56-05:00,2044269,30672,3.29459925,1206.16,219840.0,Applebee's
24776,190880754,2019-01-01T23:21:02-05:00,2009201,30645,1.02470061,1756.49,209690.0,Beats Audio
24777,190880756,2019-01-01T23:21:22-05:00,1969641,19564,1.2535007,203.37,48138.0,Campbell's Soup
24778,190880757,2019-01-01T23:21:19-05:00,1841093,19831,8.92490872,48.75,34094.0,Dole
24779,190880758,2019-01-01T23:21:23-05:00,1882084,30703,1.1336982,1270.61,140006.0,Quaker
24780,190880764,2019-01-01T19:57:09-05:00,2044784,31649,0.97510293,244.07,120430.0,Chuck E. Cheese's
24781,190880765,2019-01-01T23:21:13-05:00,2044311,20006,0.36761029,73.3,19655.0,GEICO
24782,190880766,2019-01-01T23:21:27-05:00,1878431,30448,1.56250091,688.91,140021.0,Hershey's
24783,190880768,2019-01-01T23:21:29-05:00,2037944,30498,0.79049986,1088.71,228995.0,Sleep Number
24784,190880769,2019-01-01T23:21:04-05:00,1533640,30377,0.76430573,394.12,66687.0,Crest
24785,190880776,2019-01-01T23:21:23-05:00,1899290,32276,1.08349939,2842.36,445116.0,Emergen-C
24786,190880777,2019-01-01T23:21:32-05:00,2043867,19776,0.925,878.24,170026.0,Dairy Queen
24787,190880778,2019-01-01T23:21:33-05:00,2043297,31049,1.99560976,48.75,24986.0,Ensure
24788,190880780,2019-01-01T23:21:22-05:00,2042273,30213,0.0,334.88,22190.0,Hyundai
24789,190880781,2019-01-01T23:21:22-05:00,2002679,21077,2.20660094,3584.42,269776.0,Subaru
24790,190880782,2019-01-01T23:21:23-05:00,2046050,30484,2.42609837,1983.56,202772.0,Taco Bell
24791,190880783,2019-01-01T23:21:38-05:00,2031724,20443,1.0247989,1270.61,148371.0,McDonald's
24792,190880785,2019-01-01T23:21:26-05:00,2023754,30654,2.21629969,1206.16,182105.0,GMC
24793,190880786,2019-01-01T23:21:41-05:00,1954397,30804,1.04339923,227.52,100113.0,Domino's
24794,190880789,2019-01-01T23:21:43-05:00,2043287,21369,0.7407037,36.65,18701.0,Wendy's
24795,190880790,2019-01-01T23:21:43-05:00,1956436,30774,4.38599119,116.17,25666.0,Little Caesars Pizza
24796,190880793,2019-01-01T23:21:44-05:00,2045974,30347,3.27189934,1432.85,276052.0,Outback Steakhouse
24797,190880795,2019-01-01T19:10:52-05:00,2043733,19536,0.11119889,847.55,1219.0,Burger King
24798,190880798,2019-01-01T23:21:47-05:00,2040210,19918,4.97700185,152.61,44646.0,Expedia
24799,190880799,2019-01-01T23:21:46-05:00,1689500,31183,0.76649885,425.43,328600.0,Credit Karma
24800,190880800,2019-01-01T23:21:32-05:00,1848272,20819,1.2010016,461.01,66737.0,Progressive
24801,190880801,2019-01-01T23:21:47-05:00,2022653,19536,0.48019853,878.24,213962.0,Burger King
24802,190880811,2019-01-01T23:21:55-05:00,2041680,30484,9.5345999,1331.22,133749.0,Taco Bell
24803,190880813,2019-01-01T23:21:56-05:00,1899491,30343,1.67640156,603.08,245053.0,Theraflu
24804,190880814,2019-01-01T22:14:13-05:00,2043340,21369,0.0,28.1,5515.0,Wendy's
24805,190880816,2019-01-01T23:21:56-05:00,2012749,20352,0.99940033,227.52,72352.0,Liberty Mutual
24806,190880817,2019-01-01T23:21:58-05:00,1609859,31183,1.605,1432.85,271752.0,Credit Karma
24807,190880820,2019-01-01T23:21:58-05:00,1744749,19693,1.37610092,116.17,24708.0,Colgate
24808,190880821,2019-01-01T23:21:58-05:00,2031724,20443,1.48979888,688.91,175760.0,McDonald's
24809,190880822,2019-01-01T22:01:49-05:00,1992387,69786,0.40679907,585.22,422419.0,Lysol (Laundry)
24810,190880823,2019-01-01T22:01:34-05:00,1955179,30774,0.21379907,585.22,395187.0,Little Caesars Pizza
24811,190880824,2019-01-01T22:02:04-05:00,1605406,31028,0.52389988,585.22,418564.0,Metamucil
24812,190880825,2019-01-01T22:02:19-05:00,1979610,30703,0.4086009,585.22,307871.0,Quaker
24813,190880836,2019-01-01T23:21:49-05:00,1605151,30703,0.44939326,97.51,23459.0,Quaker
24814,190880837,2019-01-01T23:21:38-05:00,1827999,19322,1.81720007,5684.71,500933.0,Amica Mutual Insurance Company
24815,190880840,2019-01-01T23:21:53-05:00,2015985,37237,1.55880041,2975.34,247789.0,Amazon Prime Video
24816,190880841,2019-01-01T23:22:07-05:00,2031724,20443,0.72319913,1792.21,314508.0,McDonald's
24817,190880842,2019-01-01T23:21:53-05:00,2037369,30498,2.02780032,2541.22,155950.0,Sleep Number
24818,190880849,2019-01-01T22:14:12-05:00,2044214,30847,3.65670052,585.22,382368.0,Dannon Activia
24819,190880850,2019-01-01T22:14:57-05:00,1787539,30013,0.73440086,585.22,398340.0,Aleve
24820,190880851,2019-01-01T22:14:42-05:00,1860343,19680,0.7831002,585.22,395257.0,Clorox
24821,190880852,2019-01-01T22:15:12-05:00,1871970,30706,0.71969948,585.22,258307.0,Cheez-It
24822,190880853,2019-01-01T22:15:27-05:00,1713169,30377,0.92269948,1170.44,383163.0,Crest
24823,190880854,2019-01-01T22:15:57-05:00,2036870,38262,0.74449973,585.22,320021.0,HelloFresh
24824,190880857,2019-01-01T22:17:57-05:00,2044149,30391,0.32450054,585.22,351660.0,Olay
24825,190880859,2019-01-01T22:18:12-05:00,2037995,19918,0.64830002,1170.44,231328.0,Expedia
24826,190880861,2019-01-01T22:06:03-05:00,2000016,31410,1.28790001,93150.82,10313986.0,Great Clips
24827,190880862,2019-01-01T23:22:16-05:00,1954397,30804,2.8528979,479.08,56398.0,Domino's
24828,190880863,2019-01-01T23:22:17-05:00,1609859,31183,0.72930251,230.5,102041.0,Credit Karma
24829,190880865,2019-01-01T23:22:17-05:00,2021980,21036,0.92529994,878.24,167744.0,Sprint
24830,190880867,2019-01-01T23:22:08-05:00,1874594,31367,1.21519929,2842.36,471791.0,Old El Paso
24831,190880880,2019-01-01T20:00:31-05:00,2044057,19644,0.78670039,847.55,267211.0,Chili's
24832,190880884,2019-01-01T23:22:07-05:00,2039629,38262,1.21210526,334.88,35532.0,HelloFresh
24833,190880885,2019-01-01T23:22:23-05:00,2045148,30823,4.83480048,1270.61,155445.0,One A Day
24834,190880891,2019-01-01T22:38:07-05:00,1954397,30804,2.66349946,585.22,323804.0,Domino's
24835,190880893,2019-01-01T22:38:52-05:00,2045241,30658,8.34929942,1170.44,380607.0,Centrum
24836,190880894,2019-01-01T22:38:22-05:00,1956655,30763,2.97949907,1170.44,365233.0,Lysol
24837,190880897,2019-01-01T22:40:22-05:00,1909831,19702,2.37840061,1170.44,311040.0,Comcast/XFINITY
24838,190880900,2019-01-01T22:41:37-05:00,1552354,30526,0.1549004,585.22,339051.0,Gold Bond
24839,190880903,2019-01-01T23:21:57-05:00,1931505,30526,1.98681063,82.85,22138.0,Gold Bond
